E_eV,f1,f2
4870.83,14.3984,0.834074
4949.61,14.3956,0.809917
5029.67,14.3925,0.786429
5111.02,14.3891,0.763535
5193.68,14.3856,0.741289
5277.69,14.3818,0.719672
5363.05,14.3779,0.698635
5449.79,14.3739,0.678189
5537.94,14.3697,0.658294
5627.51,14.3654,0.63895
5718.53,14.3609,0.620147
5811.02,14.3564,0.601873
5905.01,14.3517,0.584116
6000.52,14.347,0.566843
6097.57,14.3422,0.550055
6196.2,14.3374,0.533751
6296.42,14.3325,0.517913
6349,14.33,0.509889
6432,14.3259,0.497536
6536.03,14.3209,0.482727
6641.75,14.3159,0.468336
6749.17,14.3109,0.454339
6858.33,14.3059,0.440746
6969.26,14.3008,0.42755
7081.98,14.2958,0.414725
7196.53,14.2907,0.402271
7312.93,14.2857,0.390179
7431.21,14.2806,0.378427
7551.4,14.2756,0.36702
7673.54,14.2706,0.355946
7797.65,14.2657,0.345189
7923.77,14.2607,0.334747
8051.94,14.2558,0.324605
8182.17,14.251,0.314762
8314.51,14.2461,0.305207
8448.99,14.2414,0.295929
8585.64,14.2366,0.286926
8724.51,14.2319,0.278183
8865.62,14.2273,0.269697
9009.02,14.2227,0.261465
9154.73,14.2181,0.253469
9302.8,14.2136,0.245713
9453.27,14.2091,0.238188
9606.17,14.2047,0.23088
9761.54,14.2004,0.22379
9919.42,14.1961,0.216911
10079.9,14.1919,0.210235
10242.9,14.1877,0.203758
10408.6,14.1836,0.197474
10576.9,14.1795,0.191376
10748,14.1756,0.185461
10921.8,14.1716,0.179721
11098.5,14.1677,0.174154
11278,14.1639,0.168752
11460.4,14.1602,0.163513
11645.8,14.1565,0.15843
11834.1,14.1528,0.1535
12025.5,14.1492,0.148717
12220,14.1457,0.144079
12417.7,14.1423,0.13958
12618.5,14.1389,0.135216
12822.6,14.1355,0.130984
13030,14.1322,0.126879
13240.8,14.129,0.122899
13454.9,14.1258,0.119038
13672.6,14.1227,0.115294
13893.7,14.1197,0.111664
14118.4,14.1167,0.108143
14346.8,14.1137,0.10473
14578.8,14.1108,0.101419
14814.6,14.108,0.0982093
15054.2,14.1052,0.0950968
15297.7,14.1025,0.092079
15545.2,14.0998,0.089153
15796.6,14.0972,0.086316
16052.1,14.0946,0.0835654
16311.7,14.0921,0.0808987
16575.5,14.0896,0.0783132
16843.6,14.0872,0.0758067
17116.1,14.0848,0.0733767
17392.9,14.0825,0.071021
17674.2,14.0802,0.0687373
17960.1,14.078,0.0665234
18250.6,14.0758,0.0643773
18545.8,14.0736,0.062297
18845.7,14.0715,0.0602804
19150.5,14.0695,0.0583256
19460.3,14.0675,0.0564308
19775,14.0655,0.0545942
20094.9,14.0636,0.0528124
20419.9,14.0617,0.0510884
20750.2,14.0598,0.0494193
21085.8,14.058,0.0478034
21426.8,14.0562,0.046239
21773.4,14.0545,0.0447245
22125.6,14.0528,0.0432583
22483.4,14.0511,0.041839
22847.1,14.0495,0.040465
23216.6,14.0479,0.0391349
23592.1,14.0463,0.0378475
23973.7,14.0448,0.0366013
24361.5,14.0433,0.035395
24755.5,14.0419,0.0342274
25155.9,14.0405,0.0330973
25562.8,14.0391,0.0320035
25976.2,14.0377,0.0309448
26396.4,14.0364,0.0299202
26823.3,14.0351,0.0289286
27257.2,14.0338,0.027969
27698,14.0326,0.0270403
28146,14.0314,0.0261415
28601.3,14.0302,0.0252718
29063.9,14.0291,0.0244301
29533.9,14.0279,0.0236157
30000,14.0269,0.0228464
